endpoint	endpoint_label	match_scope	match_scope_label	top_type	cutoff	ranking_method	ranking_label	ranking_column	ranking_direction	n_patients	median_delta_hit_rate_vs_ic50	mean_delta_hit_rate_vs_ic50	median_delta_hits_vs_ic50	sum_delta_hits_vs_ic50	patients_better_than_ic50	patients_same_as_ic50	patients_worse_than_ic50	median_method_hit_rate	median_ic50_hit_rate
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	percent	60	net_degree	Network degree	Net_Degree	higher_better	30	0.0	0.0017065815483165159	0.0	-2	4	21	5	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	percent	60	net_impact	Network impact	Net_Impact	higher_better	30	0.0	0.003030765971092488	0.0	0	4	21	5	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	percent	60	net_strength	Network strength	Net_Strength	higher_better	30	0.0	0.00256128240301737	0.0	-1	4	21	5	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	percent	60	net_wci	Network WCI	Net_WCI	higher_better	30	0.0	-0.0005346421689914296	0.0	-4	4	18	8	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	percent	60	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.0	0.00024775780923226635	0.0	-3	2	24	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	10	borda	Borda	Borda_Rank	lower_better	30	0.0	-0.01	0.0	-3	2	26	2	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	10	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	9.251858538542971e-19	0.0	0	5	23	2	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	10	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	0.0	-0.006666666666666666	0.0	-2	2	26	2	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	10	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.0033333333333333327	0.0	-1	3	25	2	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	10	net_impact	Network impact	Net_Impact	higher_better	30	0.0	9.251858538542971e-19	0.0	0	4	24	2	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	10	net_strength	Network strength	Net_Strength	higher_better	30	0.0	9.251858538542971e-19	0.0	0	4	24	2	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	10	net_wci	Network WCI	Net_WCI	higher_better	30	0.0	-0.006666666666666666	0.0	-2	2	26	2	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	10	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.0	-0.013333333333333334	0.0	-4	1	27	2	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	20	borda	Borda	Borda_Rank	lower_better	30	0.0	0.0016666666666666668	0.0	1	5	22	3	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	20	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	-0.005000000000000001	0.0	-3	3	25	2	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	20	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	0.0	-0.0033333333333333335	0.0	-2	4	23	3	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	20	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.0016666666666666668	0.0	-1	3	24	3	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	20	net_impact	Network impact	Net_Impact	higher_better	30	0.0	-0.005000000000000001	0.0	-3	3	24	3	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	20	net_strength	Network strength	Net_Strength	higher_better	30	0.0	-0.005000000000000001	0.0	-3	3	24	3	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	20	net_wci	Network WCI	Net_WCI	higher_better	30	0.0	-0.005000000000000001	0.0	-3	3	24	3	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	20	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.0	-0.006666666666666667	0.0	-4	3	23	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	30	borda	Borda	Borda_Rank	lower_better	30	0.0	0.0	0.0	0	4	23	3	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	30	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	-0.0011111111111111115	0.0	-1	3	25	2	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	30	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	0.0	-0.0033333333333333335	0.0	-3	4	22	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	30	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.0011111111111111111	0.0	-1	3	23	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	30	net_impact	Network impact	Net_Impact	higher_better	30	0.0	-0.0011111111111111111	0.0	-1	3	23	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	30	net_strength	Network strength	Net_Strength	higher_better	30	0.0	-0.0011111111111111111	0.0	-1	3	23	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	30	net_wci	Network WCI	Net_WCI	higher_better	30	0.0	-0.004444444444444445	0.0	-4	3	22	5	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	30	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.0	-0.0011111111111111113	0.0	-1	4	23	3	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	40	borda	Borda	Borda_Rank	lower_better	30	0.0	-0.0033333333333333335	0.0	-4	2	24	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	40	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	-0.0025000000000000005	0.0	-3	3	24	3	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	40	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	0.0	-0.004166666666666667	0.0	-5	2	23	5	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	40	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.0033333333333333335	0.0	-4	2	24	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	40	net_impact	Network impact	Net_Impact	higher_better	30	0.0	-0.0016666666666666668	0.0	-2	2	25	3	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	40	net_strength	Network strength	Net_Strength	higher_better	30	0.0	-0.0025000000000000005	0.0	-3	1	26	3	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	40	net_wci	Network WCI	Net_WCI	higher_better	30	0.0	-0.0025000000000000005	0.0	-3	3	22	5	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	40	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.0	-0.004166666666666667	0.0	-5	3	23	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	50	borda	Borda	Borda_Rank	lower_better	30	0.0	-0.0033333333333333335	0.0	-5	1	25	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	50	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	-0.004	0.0	-6	2	24	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	50	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	0.0	-0.004	0.0	-6	1	24	5	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	50	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.002666666666666667	0.0	-4	2	24	4	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	50	net_impact	Network impact	Net_Impact	higher_better	30	0.0	-0.0033333333333333335	0.0	-5	1	24	5	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	50	net_strength	Network strength	Net_Strength	higher_better	30	0.0	-0.004	0.0	-6	1	24	5	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	50	net_wci	Network WCI	Net_WCI	higher_better	30	0.0	-0.0033333333333333335	0.0	-5	2	22	6	0.0	0.0
broad_supportive	Broad supportive evidence	exact_peptide_hla	Exact peptide + HLA	topn	50	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.0	-0.002666666666666666	0.0	-4	3	23	4	0.0	0.0
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	10	borda	Borda	Borda_Rank	lower_better	30	0.0	-0.005134410466218254	0.0	9	12	10	8	0.424812030075188	0.41428571428571426
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	10	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	0.009851309730835912	0.0	3	11	7	12	0.43167701863354035	0.41428571428571426
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	10	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	-0.02777777777777779	-0.03446113669562317	-0.5	-6	11	4	15	0.3739130434782609	0.41428571428571426
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	10	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.028946466180952656	0.0	-4	12	5	13	0.4226190476190476	0.41428571428571426
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	10	net_impact	Network impact	Net_Impact	higher_better	30	-0.021739130434782622	-0.03586273027112978	-0.5	-5	9	6	15	0.4083333333333333	0.41428571428571426
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	10	net_strength	Network strength	Net_Strength	higher_better	30	-0.021739130434782622	-0.007703115548047573	-0.5	1	10	5	15	0.43167701863354035	0.41428571428571426
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	10	net_wci	Network WCI	Net_WCI	higher_better	30	-0.0851449275362319	-0.10119142342927509	-1.0	-18	7	7	16	0.2899159663865546	0.41428571428571426
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	10	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.021739130434782594	0.05059141174903726	0.5	7	15	9	6	0.5108695652173914	0.41428571428571426
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	20	borda	Borda	Borda_Rank	lower_better	30	0.01428571428571429	0.02930350197378062	0.5	11	15	6	9	0.4305555555555556	0.3555555555555555
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	20	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	0.04151735457463013	0.0	16	14	4	12	0.44345238095238093	0.3555555555555555
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	20	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	-0.02631578947368421	-0.0275740328991103	-0.5	-7	10	5	15	0.35416666666666663	0.3555555555555555
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	20	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.003279086011284153	0.0	-1	10	6	14	0.41640866873065013	0.3555555555555555
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	20	net_impact	Network impact	Net_Impact	higher_better	30	0.0	-0.0061762694425233095	0.0	-4	9	7	14	0.4105263157894737	0.3555555555555555
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	20	net_strength	Network strength	Net_Strength	higher_better	30	-0.022222222222222227	-0.009484703927428385	-0.5	-7	9	6	15	0.40588235294117647	0.3555555555555555
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	20	net_wci	Network WCI	Net_WCI	higher_better	30	-0.07464607464607464	-0.04941221569704542	-1.0	-16	9	4	17	0.37936507936507935	0.3555555555555555
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	20	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.01428571428571429	0.025459664747590448	0.5	4	15	8	7	0.4253968253968254	0.3555555555555555
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	30	borda	Borda	Borda_Rank	lower_better	30	0.0	0.02899871207661475	0.0	16	13	6	11	0.42997198879551823	0.403125
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	30	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.00735294117647059	0.029509953120977386	0.5	10	15	4	11	0.4166666666666667	0.403125
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	30	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	-0.04294871794871796	-0.02806290205647181	-1.0	-17	13	1	16	0.38608374384236455	0.403125
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	30	net_degree	Network degree	Net_Degree	higher_better	30	0.0	0.008050500329359243	0.0	3	13	4	13	0.40900735294117646	0.403125
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	30	net_impact	Network impact	Net_Impact	higher_better	30	-0.01470588235294118	0.014221538357705987	-0.5	5	13	2	15	0.41760935143288086	0.403125
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	30	net_strength	Network strength	Net_Strength	higher_better	30	-0.015625	0.011145786984359715	-0.5	4	13	2	15	0.40192307692307694	0.403125
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	30	net_wci	Network WCI	Net_WCI	higher_better	30	0.0	-0.009075536954241063	0.0	-9	13	3	14	0.3514705882352941	0.403125
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	30	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.0	-0.001941983860725951	0.0	-7	12	8	10	0.424812030075188	0.403125
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	40	borda	Borda	Borda_Rank	lower_better	30	0.0	0.02278065666877125	0.0	17	14	6	10	0.4136661211129296	0.39148936170212767
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	40	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.022222222222222227	0.03106109184151531	0.5	12	15	4	11	0.4166666666666667	0.39148936170212767
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	40	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	-0.007692307692307665	-0.016841046468678834	-0.5	-17	13	2	15	0.3775949862906385	0.39148936170212767
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	40	net_degree	Network degree	Net_Degree	higher_better	30	0.02982456140350878	0.007884625257706746	1.0	5	17	2	11	0.4151469098277609	0.39148936170212767
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	40	net_impact	Network impact	Net_Impact	higher_better	30	0.011111111111111127	0.018520891160392624	0.5	12	15	3	12	0.41424116424116425	0.39148936170212767
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	40	net_strength	Network strength	Net_Strength	higher_better	30	0.011111111111111127	0.013124051978387206	0.5	7	15	2	13	0.3985294117647059	0.39148936170212767
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	40	net_wci	Network WCI	Net_WCI	higher_better	30	-0.03372352285395763	-0.006579809461294606	-1.0	-20	9	4	17	0.3720275344180225	0.39148936170212767
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	40	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.04508611955420466	0.008776000069896477	1.0	2	17	3	10	0.41885964912280704	0.39148936170212767
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	50	borda	Borda	Borda_Rank	lower_better	30	0.009840629800307255	0.008829766433766366	1.0	15	16	3	11	0.4065148305084746	0.4142156862745098
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	50	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	0.002004373757156086	0.0	-11	13	4	13	0.403125	0.4142156862745098
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	50	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	0.0	-0.022972883518291524	0.0	-24	12	5	13	0.37898936170212766	0.4142156862745098
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	50	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.0035329358418908587	0.0	-3	14	4	12	0.39196428571428577	0.4142156862745098
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	50	net_impact	Network impact	Net_Impact	higher_better	30	0.015625	0.0038841122437692182	0.5	5	15	2	13	0.40535714285714286	0.4142156862745098
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	50	net_strength	Network strength	Net_Strength	higher_better	30	0.015625	0.0037039701498479496	0.5	2	15	3	12	0.40535714285714286	0.4142156862745098
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	50	net_wci	Network WCI	Net_WCI	higher_better	30	-0.041276595744680844	-0.027566241616254608	-1.0	-32	8	5	17	0.37202380952380953	0.4142156862745098
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	50	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.0	-0.012765947507278882	0.0	-15	14	2	14	0.4226190476190476	0.4142156862745098
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	60	borda	Borda	Borda_Rank	lower_better	30	0.0	-0.013967448428534975	0.0	-3	12	6	12	0.4042253521126761	0.4042950513538749
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	60	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	0.0018491493309000138	0.0	-7	12	6	12	0.40512820512820513	0.4042950513538749
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	60	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	-0.027936590436590414	-0.032593685756068726	-1.5	-38	10	3	17	0.3863722877807385	0.4042950513538749
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	60	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.008019701061480557	0.0	-6	12	4	14	0.38042650418888047	0.4042950513538749
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	60	net_impact	Network impact	Net_Impact	higher_better	30	0.0	-0.009534258541093904	0.0	-7	12	4	14	0.37083333333333335	0.4042950513538749
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	60	net_strength	Network strength	Net_Strength	higher_better	30	0.0	-0.01065098531063193	0.0	-12	11	5	14	0.37083333333333335	0.4042950513538749
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	60	net_wci	Network WCI	Net_WCI	higher_better	30	-0.03755197505197505	-0.03272693103392813	-1.0	-36	9	4	17	0.3756188118811881	0.4042950513538749
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	percent	60	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	-0.019916855631141345	-0.01589841210349397	-1.0	-26	9	5	16	0.42101648351648346	0.4042950513538749
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	10	borda	Borda	Borda_Rank	lower_better	30	0.04999999999999999	0.07333333333333333	0.5	22	15	10	5	0.5	0.4
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	10	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	0.07	0.0	21	14	8	8	0.5	0.4
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	10	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	0.0	-9.25185853854297e-18	0.0	0	13	3	14	0.3	0.4
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	10	net_degree	Network degree	Net_Degree	higher_better	30	0.0	0.056666666666666664	0.0	17	13	9	8	0.45	0.4
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	10	net_impact	Network impact	Net_Impact	higher_better	30	0.0	0.04333333333333333	0.0	13	13	3	14	0.4	0.4
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	10	net_strength	Network strength	Net_Strength	higher_better	30	0.0	0.056666666666666664	0.0	17	13	4	13	0.45	0.4
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	10	net_wci	Network WCI	Net_WCI	higher_better	30	0.0	-0.006666666666666664	0.0	-2	9	8	13	0.3	0.4
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	10	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.04999999999999999	0.03333333333333333	0.5	10	15	7	8	0.4	0.4
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	20	borda	Borda	Borda_Rank	lower_better	30	0.0	0.00833333333333334	0.0	5	14	6	10	0.42500000000000004	0.42500000000000004
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	20	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	0.01166666666666667	0.0	7	10	10	10	0.4	0.42500000000000004
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	20	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	0.0	-0.025	0.0	-15	9	8	13	0.4	0.42500000000000004
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	20	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.021666666666666664	0.0	-13	11	6	13	0.375	0.42500000000000004
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	20	net_impact	Network impact	Net_Impact	higher_better	30	0.0	-0.023333333333333324	0.0	-14	10	8	12	0.375	0.42500000000000004
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	20	net_strength	Network strength	Net_Strength	higher_better	30	0.0	-0.02333333333333333	0.0	-14	10	8	12	0.4	0.42500000000000004
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	20	net_wci	Network WCI	Net_WCI	higher_better	30	-0.024999999999999994	-0.034999999999999996	-0.5	-21	8	7	15	0.35	0.42500000000000004
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	20	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.0	-0.009999999999999992	0.0	-6	10	9	11	0.4	0.42500000000000004
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	30	borda	Borda	Borda_Rank	lower_better	30	0.0	0.0022222222222222244	0.0	2	12	11	7	0.4166666666666667	0.4166666666666667
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	30	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	-0.0022222222222222153	0.0	-2	8	9	13	0.4	0.4166666666666667
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	30	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	0.0	-0.01777777777777778	0.0	-16	8	10	12	0.3572463768115942	0.4166666666666667
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	30	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.014444444444444446	0.0	-13	8	11	11	0.3572463768115942	0.4166666666666667
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	30	net_impact	Network impact	Net_Impact	higher_better	30	0.0	-0.017777777777777774	0.0	-16	6	13	11	0.3833333333333333	0.4166666666666667
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	30	net_strength	Network strength	Net_Strength	higher_better	30	0.0	-0.025555555555555557	0.0	-23	6	12	12	0.3572463768115942	0.4166666666666667
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	30	net_wci	Network WCI	Net_WCI	higher_better	30	-0.016666666666666663	-0.03444444444444444	-0.5	-31	7	8	15	0.3572463768115942	0.4166666666666667
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	30	tumor_dna_vaf	Tumor DNA VAF	Tumor DNA VAF	higher_better	30	0.0	-0.0066666666666666645	0.0	-6	10	8	12	0.43333333333333335	0.4166666666666667
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	40	borda	Borda	Borda_Rank	lower_better	30	0.0	0.005	0.0	6	10	13	7	0.4125	0.4
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	40	depmap_survivability	DepMap survivability	Depmap_survivability_score	lower_better	30	0.0	0.0008333333333333304	0.0	1	7	14	9	0.4	0.4
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	40	net_betweenness	Network betweenness	Net_Betweenness	higher_better	30	0.0	-0.007500000000000002	0.0	-9	9	12	9	0.375	0.4
broad_supportive	Broad supportive evidence	relaxed_min8_peptide	Relaxed min-8 peptide	topn	40	net_degree	Network degree	Net_Degree	higher_better	30	0.0	-0.004166666666666669	0.0	-5	6	14	10	0.375	0.4
