sample_id	criterion	criterion_label	cutoff_type	cutoff	method	hit_rate	ic50_hit_rate	hit_rate_difference_vs_ic50
TCGA-EB-A3XC	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.3333333333333333	0.16666666666666666	0.16666666666666666
TCGA-EB-A3XC	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.2727272727272727	0.09090909090909091	0.1818181818181818
TCGA-EB-A3XC	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.23809523809523808	0.14285714285714285	0.09523809523809523
TCGA-EB-A3XC	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.02	0.0	0.02
TCGA-EB-A3XC	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XC	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XD	min8	Min-8 containment	Top-N	10	Borda	0.5	0.1	0.4
TCGA-EB-A3XD	min8	Min-8 containment	Top-N	20	Borda	0.25	0.15	0.1
TCGA-EB-A3XD	min8	Min-8 containment	Top-N	50	Borda	0.22727272727272727	0.22727272727272727	0.0
TCGA-EB-A3XD	min8	Min-8 containment	Top-percentile	1	Borda	1.0	0.0	1.0
TCGA-EB-A3XD	min8	Min-8 containment	Top-percentile	5	Borda	0.5	0.0	0.5
TCGA-EB-A3XD	min8	Min-8 containment	Top-percentile	10	Borda	0.6666666666666666	0.3333333333333333	0.3333333333333333
TCGA-EB-A3XD	min8	Min-8 containment	Top-percentile	20	Borda	0.6	0.2	0.39999999999999997
TCGA-EB-A3XD	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.2	0.0	0.2
TCGA-EB-A3XD	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.1	0.0	0.1
TCGA-EB-A3XD	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.09090909090909091	0.09090909090909091	0.0
TCGA-EB-A3XD	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XD	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XD	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XD	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.2	0.0	0.2
TCGA-EB-A3XD	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.2	0.0	0.2
TCGA-EB-A3XD	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.1	0.0	0.1
TCGA-EB-A3XD	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.09090909090909091	0.09090909090909091	0.0
TCGA-EB-A3XD	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XD	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XD	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XD	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.2	0.0	0.2
TCGA-EB-A3XD	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.2	0.0	0.2
TCGA-EB-A3XD	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.1	0.0	0.1
TCGA-EB-A3XD	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.09090909090909091	0.09090909090909091	0.0
TCGA-EB-A3XD	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XD	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XD	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XD	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.2	0.0	0.2
TCGA-EB-A3XE	min8	Min-8 containment	Top-N	10	Borda	0.2	0.2	0.0
TCGA-EB-A3XE	min8	Min-8 containment	Top-N	20	Borda	0.25	0.25	0.0
TCGA-EB-A3XE	min8	Min-8 containment	Top-N	50	Borda	0.25	0.25	0.0
TCGA-EB-A3XE	min8	Min-8 containment	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8	Min-8 containment	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8	Min-8 containment	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8	Min-8 containment	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XE	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8	Min-8 containment	Top-N	10	Borda	0.2	0.0	0.2
TCGA-EB-A3XF	min8	Min-8 containment	Top-N	20	Borda	0.25	0.0	0.25
TCGA-EB-A3XF	min8	Min-8 containment	Top-N	50	Borda	0.16	0.08	0.08
TCGA-EB-A3XF	min8	Min-8 containment	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8	Min-8 containment	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8	Min-8 containment	Top-percentile	10	Borda	0.2	0.0	0.2
TCGA-EB-A3XF	min8	Min-8 containment	Top-percentile	20	Borda	0.2631578947368421	0.0	0.2631578947368421
TCGA-EB-A3XF	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.1	0.0	0.1
TCGA-EB-A3XF	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.1	0.0	0.1
TCGA-EB-A3XF	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.06	0.02	0.039999999999999994
TCGA-EB-A3XF	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.1	0.0	0.1
TCGA-EB-A3XF	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.10526315789473684	0.0	0.10526315789473684
TCGA-EB-A3XF	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.02	0.02	0.0
TCGA-EB-A3XF	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.02	0.02	0.0
TCGA-EB-A3XF	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A3XF	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8	Min-8 containment	Top-N	10	Borda	0.4	0.3	0.10000000000000003
TCGA-EB-A41A	min8	Min-8 containment	Top-N	20	Borda	0.35	0.3	0.04999999999999999
TCGA-EB-A41A	min8	Min-8 containment	Top-N	50	Borda	0.26	0.2	0.06
TCGA-EB-A41A	min8	Min-8 containment	Top-percentile	1	Borda	0.3333333333333333	0.3333333333333333	0.0
TCGA-EB-A41A	min8	Min-8 containment	Top-percentile	5	Borda	0.3333333333333333	0.3333333333333333	0.0
TCGA-EB-A41A	min8	Min-8 containment	Top-percentile	10	Borda	0.34782608695652173	0.34782608695652173	0.0
TCGA-EB-A41A	min8	Min-8 containment	Top-percentile	20	Borda	0.24444444444444444	0.2	0.044444444444444425
TCGA-EB-A41A	min8_cov50	Min-8 + >=50% coverage	Top-N	10	Borda	0.1	0.2	-0.1
TCGA-EB-A41A	min8_cov50	Min-8 + >=50% coverage	Top-N	20	Borda	0.05	0.1	-0.05
TCGA-EB-A41A	min8_cov50	Min-8 + >=50% coverage	Top-N	50	Borda	0.06	0.08	-0.020000000000000004
TCGA-EB-A41A	min8_cov50	Min-8 + >=50% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov50	Min-8 + >=50% coverage	Top-percentile	5	Borda	0.08333333333333333	0.16666666666666666	-0.08333333333333333
TCGA-EB-A41A	min8_cov50	Min-8 + >=50% coverage	Top-percentile	10	Borda	0.08695652173913043	0.17391304347826086	-0.08695652173913043
TCGA-EB-A41A	min8_cov50	Min-8 + >=50% coverage	Top-percentile	20	Borda	0.06666666666666667	0.08888888888888889	-0.022222222222222227
TCGA-EB-A41A	min8_cov70	Min-8 + >=70% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov70	Min-8 + >=70% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov70	Min-8 + >=70% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov70	Min-8 + >=70% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov70	Min-8 + >=70% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov70	Min-8 + >=70% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov70	Min-8 + >=70% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov80	Min-8 + >=80% coverage	Top-N	10	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov80	Min-8 + >=80% coverage	Top-N	20	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov80	Min-8 + >=80% coverage	Top-N	50	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov80	Min-8 + >=80% coverage	Top-percentile	1	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov80	Min-8 + >=80% coverage	Top-percentile	5	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov80	Min-8 + >=80% coverage	Top-percentile	10	Borda	0.0	0.0	0.0
TCGA-EB-A41A	min8_cov80	Min-8 + >=80% coverage	Top-percentile	20	Borda	0.0	0.0	0.0
